ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784725713.6920,21:08:33,717663445906,99392,100,24039,360,41
1784725713.8920,21:08:33,717663463944,99392,100,24039,360,41
1784725714.0920,21:08:34,717663488154,103498,100,24039,420,41
1784725714.2920,21:08:34,717663516070,103498,100,24039,420,41
1784725714.4920,21:08:34,717663545652,121082,100,24039,570,42
1784725714.6920,21:08:34,717663575914,121082,100,24039,570,42
1784725714.8920,21:08:34,717663606371,121082,100,24039,570,42
1784725715.0920,21:08:35,717663632434,142600,100,24039,510,42
1784725715.2920,21:08:35,717663651869,142600,100,24039,510,42
1784725715.4920,21:08:35,717663676824,138900,100,24039,420,41
1784725715.6920,21:08:35,717663702689,138900,100,24039,420,41
1784725715.8920,21:08:35,717663725688,138900,100,24039,420,41
1784725716.0920,21:08:36,717663747430,126321,100,24039,330,42
1784725716.2920,21:08:36,717663773256,126321,100,24039,330,42
1784725716.4920,21:08:36,717663798617,126416,100,24039,405,41
1784725716.6920,21:08:36,717663818381,126416,100,24039,405,41
1784725716.8920,21:08:36,717663844870,126416,100,24039,405,41
1784725717.0920,21:08:37,717663872615,121852,100,24039,480,42
1784725717.2920,21:08:37,717663898690,121852,100,24039,480,42
1784725717.4920,21:08:37,717663924125,129960,100,24039,405,41
1784725717.6920,21:08:37,717663949485,129960,100,24039,405,41
1784725717.8920,21:08:37,717663973632,129960,100,24039,405,41
1784725718.0920,21:08:38,717663996924,134072,100,24039,345,41
1784725718.2920,21:08:38,717664019241,134072,100,24039,345,41
1784725718.4920,21:08:38,717664040148,123406,100,24039,270,41
1784725718.6920,21:08:38,717664060848,123406,100,24039,270,41
1784725718.8920,21:08:38,717664081594,123406,100,24039,270,41
1784725719.0920,21:08:39,717664101512,112796,100,24039,285,41
1784725719.2920,21:08:39,717664118022,112796,100,24039,285,41
1784725719.4920,21:08:39,717664135673,101187,100,24039,360,41
1784725719.6920,21:08:39,717664168032,101187,100,24039,360,41
1784725719.8920,21:08:39,717664233882,101187,100,24039,360,41
1784725720.0920,21:08:40,717664291232,169479,100,24039,2685,50
1784725720.2920,21:08:40,717664345633,169479,100,24039,2685,50
1784725720.4920,21:08:40,717664397333,254273,100,24039,2430,48
1784725720.6920,21:08:40,717664445087,254273,100,24039,2430,48
1784725720.8920,21:08:40,717664488737,254273,100,24039,2430,48
1784725721.0920,21:08:41,717664538512,265115,100,24039,2520,46
1784725721.2920,21:08:41,717664581706,265115,100,24039,2520,46
1784725721.4920,21:08:41,717664623441,240585,100,24039,1245,45
1784725721.6920,21:08:41,717664661326,240585,100,24039,1245,45
1784725721.8920,21:08:41,717664694334,240585,100,24039,1245,45
1784725722.0920,21:08:42,717664721380,208446,100,24039,480,43
1784725722.2920,21:08:42,717664743026,208446,100,24039,480,43
1784725722.4920,21:08:42,717664761456,149508,100,24039,210,41
1784725722.6920,21:08:42,717664779793,149508,100,24039,210,41
1784725722.8920,21:08:42,717664798194,149508,100,24039,210,41
1784725723.0920,21:08:43,717664816492,106839,100,24039,210,41
1784725723.2920,21:08:43,717664834844,106839,100,24039,210,41
1784725723.4920,21:08:43,717664853137,95814,100,24039,210,40
1784725723.6920,21:08:43,717664871406,95814,100,24039,210,40
1784725723.8920,21:08:43,717664889703,95814,100,24039,210,40
1784725724.0920,21:08:44,717664907959,95774,100,24039,210,40
1784725724.2920,21:08:44,717664926281,95774,100,24039,210,40
1784725724.4920,21:08:44,717664944459,95631,100,24039,210,40
1784725724.6920,21:08:44,717664962647,95631,100,24039,210,40
1784725724.8920,21:08:44,717664980932,95631,100,24039,210,40
1784725725.0920,21:08:45,717664999946,95882,100,24039,240,40
1784725725.2920,21:08:45,717665020584,95882,100,24039,240,40
1784725725.4920,21:08:45,717665043519,103468,100,24039,375,41
1784725725.6920,21:08:45,717665067122,103468,100,24039,375,41
1784725725.8920,21:08:45,717665090701,103468,100,24039,375,41
1784725726.0920,21:08:46,717665114465,116378,100,24039,375,41
1784725726.2920,21:08:46,717665138123,116378,100,24039,375,41
1784725726.4920,21:08:46,717665161826,124248,100,24039,375,41
1784725726.6920,21:08:46,717665185488,124248,100,24039,375,41
1784725726.8920,21:08:46,717665208123,124248,100,24039,375,41
1784725727.0920,21:08:47,717665229872,122609,100,24039,315,41
1784725727.2920,21:08:47,717665251532,122609,100,24039,315,41
1784725727.4920,21:08:47,717665272214,117017,100,24039,240,41
1784725727.6920,21:08:47,717665291494,117017,100,24039,240,41
1784725727.8920,21:08:47,717665310607,117017,100,24039,240,41
1784725728.0920,21:08:48,717665330042,107078,100,24039,225,40
1784725728.2920,21:08:48,717665351213,107078,100,24039,225,40
1784725728.4920,21:08:48,717665372405,105343,100,24039,300,41
1784725728.6920,21:08:48,717665393606,105343,100,24039,300,41
1784725728.8920,21:08:48,717665414814,105343,100,24039,300,41
1784725729.0920,21:08:49,717665435984,109905,100,24039,285,41
1784725729.2920,21:08:49,717665459265,109905,100,24039,285,41
1784725729.4920,21:08:49,717665483463,116686,100,24039,405,41
1784725729.6920,21:08:49,717665504606,116686,100,24039,405,41
1784725729.8920,21:08:49,717665529346,116686,100,24039,405,41
1784725730.0920,21:08:50,717665555912,122721,100,24039,480,41
1784725730.2920,21:08:50,717665582484,122721,100,24039,480,41
1784725730.4920,21:08:50,717665608848,131996,100,24039,360,42
1784725730.6920,21:08:50,717665633204,131996,100,24039,360,42
1784725730.8920,21:08:50,717665652528,131996,100,24039,360,42
1784725731.0920,21:08:51,717665672026,126894,100,24039,315,41
1784725731.2921,21:08:51,717665697808,126894,100,24039,315,41
1784725731.4920,21:08:51,717665724266,123653,100,24039,465,41
1784725731.6920,21:08:51,717665750748,123653,100,24039,465,41
1784725731.8920,21:08:51,717665775118,123653,100,24039,465,41
1784725732.0920,21:08:52,717665797644,129172,100,24039,345,41
1784725732.2920,21:08:52,717665820436,129172,100,24039,345,41
1784725732.4920,21:08:52,717665841158,125536,100,24039,285,41
1784725732.6920,21:08:52,717665861399,125536,100,24039,285,41
1784725732.8920,21:08:52,717665882824,125536,100,24039,285,41
1784725733.0920,21:08:53,717665904053,114853,100,24039,330,41
1784725733.2920,21:08:53,717665925542,114853,100,24039,330,41
1784725733.4920,21:08:53,717665948937,114354,100,24039,390,41
1784725733.6920,21:08:53,717665973014,114354,100,24039,390,41
1784725733.8920,21:08:53,717665997107,114354,100,24039,390,41
1784725734.0920,21:08:54,717666021133,122307,100,24039,390,41
1784725734.2920,21:08:54,717666044653,122307,100,24039,390,41
1784725734.4920,21:08:54,717666067635,126515,100,24039,330,41
1784725734.6920,21:08:54,717666089564,126515,100,24039,330,41
1784725734.8920,21:08:54,717666111325,126515,100,24039,330,41
1784725735.0920,21:08:55,717666133083,121117,100,24039,315,41
1784725735.2920,21:08:55,717666154758,121117,100,24039,315,41
