ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784729269.6086,22:07:49,717988443252,177656,100,24039,2685,51
1784729269.8086,22:07:49,717988508467,177656,100,24039,2685,51
1784729270.0086,22:07:50,717988563161,290823,100,24039,1575,54
1784729270.2086,22:07:50,717988610397,290823,100,24039,1575,54
1784729270.4086,22:07:50,717988661780,290823,100,24039,1575,54
1784729270.6086,22:07:50,717988709984,309462,100,24039,2040,49
1784729270.8086,22:07:50,717988750377,309462,100,24039,2040,49
1784729271.0086,22:07:51,717988787120,243051,100,24039,765,46
1784729271.2086,22:07:51,717988818460,243051,100,24039,765,46
1784729271.4086,22:07:51,717988841129,243051,100,24039,765,46
1784729271.6086,22:07:51,717988861409,189695,100,24039,420,44
1784729271.8086,22:07:51,717988880985,189695,100,24039,420,44
1784729272.0086,22:07:52,717988900813,129564,100,24039,405,42
1784729272.2086,22:07:52,717988921972,129564,100,24039,405,42
1784729272.4086,22:07:52,717988956015,129564,100,24039,405,42
1784729272.6086,22:07:52,717989028374,118324,100,24039,2520,45
1784729272.8086,22:07:52,717989109579,118324,100,24039,2520,45
1784729273.0086,22:07:53,717989195686,260351,100,24039,2580,61
1784729273.2086,22:07:53,717989262529,260351,100,24039,2580,61
1784729273.4086,22:07:53,717989326222,260351,100,24039,2580,61
1784729273.6086,22:07:53,717989376159,368101,100,24039,1605,51
1784729273.8086,22:07:53,717989419796,368101,100,24039,1605,51
1784729274.0086,22:07:54,717989466818,308421,100,24039,1935,49
1784729274.2086,22:07:54,717989513122,308421,100,24039,1935,49
1784729274.4086,22:07:54,717989550462,308421,100,24039,1935,49
1784729274.6086,22:07:54,717989579555,238753,100,24039,750,47
1784729274.8086,22:07:54,717989607277,238753,100,24039,750,47
1784729275.0086,22:07:55,717989628843,185401,100,24039,405,44
1784729275.2086,22:07:55,717989648551,185401,100,24039,405,44
1784729275.4086,22:07:55,717989666923,185401,100,24039,405,44
1784729275.6086,22:07:55,717989685383,126199,100,24039,345,42
1784729275.8086,22:07:55,717989705137,126199,100,24039,345,42
1784729276.0086,22:07:56,717989765793,115738,100,24039,2685,45
1784729276.2086,22:07:56,717989832655,115738,100,24039,2685,45
1784729276.4086,22:07:56,717989892791,115738,100,24039,2685,45
1784729276.6086,22:07:56,717989945627,223374,100,24039,2490,52
1784729276.8086,22:07:56,717989989238,223374,100,24039,2490,52
1784729277.0086,22:07:57,717990027761,287633,100,24039,960,48
1784729277.2086,22:07:57,717990063221,287633,100,24039,960,48
1784729277.4086,22:07:57,717990093908,287633,100,24039,960,48
1784729277.6086,22:07:57,717990121802,213803,100,24039,570,45
1784729277.8086,22:07:57,717990144628,213803,100,24039,570,45
1784729278.0086,22:07:58,717990164120,154979,100,24039,210,42
1784729278.2086,22:07:58,717990183064,154979,100,24039,210,42
1784729278.4086,22:07:58,717990201983,154979,100,24039,210,42
1784729278.6086,22:07:58,717990220906,114492,100,24039,210,42
1784729278.8086,22:07:58,717990239682,114492,100,24039,210,42
1784729279.0086,22:07:59,717990258621,98195,100,24039,210,41
1784729279.2086,22:07:59,717990273932,98195,100,24039,210,41
1784729279.4086,22:07:59,717990288603,98195,100,24039,210,41
1784729279.6086,22:07:59,717990304108,90513,100,24039,225,41
1784729279.8086,22:07:59,717990349321,90513,100,24039,225,41
1784729280.0086,22:08:00,717990410814,128824,100,24039,2685,49
1784729280.2086,22:08:00,717990493295,128824,100,24039,2685,49
1784729280.4086,22:08:00,717990559992,128824,100,24039,2685,49
1784729280.6086,22:08:00,717990622071,261652,100,24039,2625,53
1784729280.8086,22:08:00,717990677493,261652,100,24039,2625,53
1784729281.0086,22:08:01,717990729536,335893,100,24039,2100,53
1784729281.2086,22:08:01,717990771305,335893,100,24039,2100,53
1784729281.4086,22:08:01,717990803651,335893,100,24039,2100,53
1784729281.6086,22:08:01,717990831265,261355,100,24039,645,46
1784729281.8086,22:08:01,717990856713,261355,100,24039,645,46
1784729282.0086,22:08:02,717990875908,179860,100,24039,330,43
1784729282.2086,22:08:02,717990893152,179860,100,24039,330,43
1784729282.4087,22:08:02,717990908824,179860,100,24039,330,43
1784729282.6086,22:08:02,717990923472,113509,100,24039,210,42
1784729282.8086,22:08:02,717990938022,113509,100,24039,210,42
1784729283.0086,22:08:03,717990955669,83726,100,24039,210,41
1784729283.2086,22:08:03,717991031031,83726,100,24039,210,41
1784729283.4086,22:08:03,717991104208,83726,100,24039,210,41
1784729283.6086,22:08:03,717991166146,195504,100,24039,2640,55
1784729283.8086,22:08:03,717991215331,195504,100,24039,2640,55
1784729284.0086,22:08:04,717991260064,287913,100,24039,1440,50
1784729284.2086,22:08:04,717991308227,287913,100,24039,1440,50
1784729284.4086,22:08:04,717991360261,287913,100,24039,1440,50
1784729284.6086,22:08:04,717991421285,276423,100,24039,2070,48
1784729284.8086,22:08:04,717991467678,276423,100,24039,2070,48
1784729285.0086,22:08:05,717991503054,253935,100,24039,825,48
1784729285.2086,22:08:05,717991532105,253935,100,24039,825,48
1784729285.4086,22:08:05,717991558375,253935,100,24039,825,48
1784729285.6086,22:08:05,717991582112,213558,100,24039,330,44
1784729285.8086,22:08:05,717991601069,213558,100,24039,330,44
1784729286.0086,22:08:06,717991617025,134335,100,24039,210,42
1784729286.2086,22:08:06,717991632733,134335,100,24039,210,42
1784729286.4086,22:08:06,717991647278,134335,100,24039,210,42
1784729286.6086,22:08:06,717991661743,97059,100,24039,210,41
1784729286.8086,22:08:06,717991676332,97059,100,24039,210,41
1784729287.0086,22:08:07,717991691178,78859,100,24039,240,41
1784729287.2086,22:08:07,717991706956,78859,100,24039,240,41
1784729287.4086,22:08:07,717991723622,78859,100,24039,240,41
