ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784647412.3090,23:23:32,1056121546554,312064,100,24039,2745,64
1784647412.5090,23:23:32,1056121604414,310960,100,24039,2745,64
1784647412.7091,23:23:32,1056121662160,310960,100,24039,2745,64
1784647412.9090,23:23:32,1056121719920,311267,100,24039,2745,64
1784647413.1090,23:23:33,1056121777423,311267,100,24039,2745,64
1784647413.3090,23:23:33,1056121834946,311267,100,24039,2745,64
1784647413.5090,23:23:33,1056121892550,311319,100,24039,2745,64
1784647413.7090,23:23:33,1056121950054,311319,100,24039,2745,64
1784647413.9090,23:23:33,1056122007745,311219,100,24039,2745,64
1784647414.1090,23:23:34,1056122065315,311219,100,24039,2745,64
1784647414.3090,23:23:34,1056122122957,311219,100,24039,2745,64
1784647414.5090,23:23:34,1056122180539,311440,100,24039,2745,64
1784647414.7090,23:23:34,1056122238183,311440,100,24039,2745,64
1784647414.9090,23:23:34,1056122296667,311907,100,24039,2745,64
1784647415.1090,23:23:35,1056122354709,311907,100,24039,2745,64
1784647415.3090,23:23:35,1056122412269,311907,100,24039,2745,64
1784647415.5090,23:23:35,1056122470140,313221,100,24039,2745,64
1784647415.7090,23:23:35,1056122528307,313221,100,24039,2745,64
1784647415.9090,23:23:35,1056122585880,314101,100,24039,2745,64
1784647416.1090,23:23:36,1056122643457,314101,100,24039,2745,64
1784647416.3090,23:23:36,1056122701022,314101,100,24039,2745,64
1784647416.5090,23:23:36,1056122758581,313128,100,24039,2745,64
1784647416.7090,23:23:36,1056122816025,313128,100,24039,2745,64
1784647416.9090,23:23:36,1056122873557,312336,100,24039,2745,64
1784647417.1091,23:23:37,1056122930977,312336,100,24039,2745,64
1784647417.3091,23:23:37,1056122988389,312336,100,24039,2745,64
1784647417.5090,23:23:37,1056123046101,312558,100,24039,2745,64
1784647417.7090,23:23:37,1056123103586,312558,100,24039,2745,64
1784647417.9090,23:23:37,1056123161086,312961,100,24039,2745,64
1784647418.1090,23:23:38,1056123218634,312961,100,24039,2745,64
1784647418.3090,23:23:38,1056123276100,312961,100,24039,2745,64
1784647418.5090,23:23:38,1056123333532,313242,100,24039,2745,64
1784647418.7090,23:23:38,1056123390979,313242,100,24039,2745,64
1784647418.9090,23:23:38,1056123448733,313272,100,24039,2745,64
1784647419.1090,23:23:39,1056123506022,313272,100,24039,2745,64
1784647419.3090,23:23:39,1056123563464,313272,100,24039,2745,64
