ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784891466.1559,19:11:06,2364388835348,368535,100,24039,2715,57
1784891466.3559,19:11:06,2364388909833,372703,100,24039,2715,61
1784891466.5559,19:11:06,2364388982671,372703,100,24039,2715,61
1784891466.7559,19:11:06,2364389053841,377556,100,24039,2715,58
1784891466.9559,19:11:06,2364389130362,377556,100,24039,2715,58
1784891467.1559,19:11:07,2364389197748,377556,100,24039,2715,58
1784891467.3559,19:11:07,2364389273992,378477,100,24039,2670,61
1784891467.5559,19:11:07,2364389346400,378477,100,24039,2670,61
1784891467.7559,19:11:07,2364389414800,383915,100,24039,2715,58
1784891467.9559,19:11:07,2364389495256,383915,100,24039,2715,58
1784891468.1559,19:11:08,2364389571856,383915,100,24039,2715,58
1784891468.3559,19:11:08,2364389641204,395265,100,24039,2715,59
1784891468.5559,19:11:08,2364389712135,395265,100,24039,2715,59
1784891468.7559,19:11:08,2364389786855,386273,100,24039,2715,61
1784891468.9559,19:11:08,2364389862025,386273,100,24039,2715,61
1784891469.1559,19:11:09,2364389947083,386273,100,24039,2715,61
1784891469.3559,19:11:09,2364390018385,392590,100,24039,2715,60
1784891469.5559,19:11:09,2364390086467,392590,100,24039,2715,60
1784891469.7559,19:11:09,2364390157014,395071,100,24039,2715,59
1784891469.9559,19:11:09,2364390229497,395071,100,24039,2715,59
1784891470.1559,19:11:10,2364390300216,395071,100,24039,2715,59
1784891470.3559,19:11:10,2364390372400,381964,100,24039,2715,59
1784891470.5559,19:11:10,2364390449286,381964,100,24039,2715,59
1784891470.7559,19:11:10,2364390516922,382654,100,24039,2715,59
1784891470.9559,19:11:10,2364390590091,382654,100,24039,2715,59
1784891471.1559,19:11:11,2364390665390,382654,100,24039,2715,59
1784891471.3559,19:11:11,2364390737421,383946,100,24039,2715,61
1784891471.5559,19:11:11,2364390810548,383946,100,24039,2715,61
1784891471.7559,19:11:11,2364390880954,382265,100,24039,2715,60
1784891471.9559,19:11:11,2364390948942,382265,100,24039,2715,60
1784891472.1559,19:11:12,2364391014699,382265,100,24039,2715,60
1784891472.3559,19:11:12,2364391081879,378260,100,24039,2715,59
